age,gender,nationality,education_level,field_of_study,university_tier,years_of_experience,relevant_experience_years,current_salary,num_previous_jobs,skill_match_score,num_certifications,has_leadership_experience,interview_score,distance_from_office,job_role_applied,application_source,hired
21,1,4,0,3,1,0.93,0.5,93247.91,2,0.79,1,0,92.3,2.25,5,0,0
22,1,1,0,3,2,3.4,1.0,75296.14,4,0.573,1,0,83.1,57.91,7,1,0
40,1,5,2,2,0,8.5,7.81,123362.0,3,1.0,2,0,98.0,102.76,3,1,0
22,1,0,3,4,1,4.73,4.18,113316.82,8,0.717,0,0,83.7,33.69,9,0,0
21,0,4,2,1,2,4.45,4.23,91545.58,6,0.334,1,1,76.0,25.75,9,1,0
46,1,1,2,3,1,8.42,8.7,91691.88,3,1.0,1,0,55.3,47.14,7,0,0
21,2,1,0,3,0,16.95,17.87,187598.24,7,0.804,2,1,88.0,51.91,8,0,0
33,0,2,0,2,1,8.73,11.4,128813.35,3,0.803,7,1,78.5,71.02,0,0,0
32,1,4,2,3,2,7.13,7.55,85972.1,4,0.763,4,1,77.2,194.59,1,1,0
21,0,4,0,0,2,1.09,2.8,157559.12,4,0.372,2,0,91.2,17.74,1,0,0
29,0,2,0,3,2,12.19,12.26,129658.21,4,0.559,0,1,90.4,44.07,9,1,0
35,1,1,2,3,2,15.59,15.02,136916.55,4,0.714,1,0,68.8,59.59,2,1,0
34,1,4,2,3,3,10.45,11.95,106544.39,5,0.91,2,1,85.7,14.16,9,2,1
39,1,2,0,0,1,14.15,15.07,126726.29,3,0.708,2,0,80.3,67.58,3,1,0
28,0,3,2,0,0,4.82,5.0,123386.24,4,0.872,2,0,93.4,77.73,9,4,0
37,1,1,2,0,1,9.32,10.32,120953.5,2,0.688,0,0,94.9,106.02,2,1,0
26,1,3,0,2,1,4.21,2.41,102845.11,4,0.722,2,0,76.4,37.29,5,1,0
21,1,1,2,1,1,14.54,13.77,145396.37,2,0.883,1,0,75.0,130.1,9,2,1
21,1,3,0,0,0,25.86,25.36,171856.38,3,1.0,2,0,84.9,72.19,1,4,0
21,1,0,3,3,1,6.81,6.08,185333.16,4,0.996,1,0,71.0,131.46,2,1,0
40,1,3,0,0,1,6.94,6.76,78979.42,1,0.637,1,0,87.0,83.78,2,1,0
21,0,3,2,4,2,3.44,3.53,106280.45,7,0.927,1,0,75.7,156.62,2,1,0
34,0,3,2,2,0,8.22,6.97,130551.99,3,1.0,0,0,81.6,214.89,9,1,0
29,0,1,2,3,3,6.6,5.4,109886.95,4,0.621,1,1,69.7,32.16,9,2,0
31,0,4,2,1,2,7.03,6.77,120975.3,4,0.669,2,1,68.8,21.19,3,2,0
42,0,4,0,3,2,8.06,7.12,131132.79,4,1.0,1,0,86.5,106.07,5,0,0
28,0,3,2,4,2,9.52,6.19,102852.72,6,0.788,1,0,95.9,130.98,6,4,0
36,1,1,2,2,2,9.3,9.15,97815.83,0,0.838,1,0,69.0,30.62,9,0,0
32,2,1,0,3,0,16.68,16.0,122823.22,3,0.844,1,0,98.0,84.97,5,1,1
30,1,2,1,4,2,10.83,9.77,119303.91,6,0.527,2,1,90.4,82.18,9,1,0
50,1,4,0,2,2,10.65,10.94,135882.61,2,0.973,1,1,90.0,23.93,8,2,0
21,1,3,2,3,0,5.98,8.61,188324.19,4,1.0,4,0,82.5,53.83,1,2,1
42,1,1,2,3,2,14.38,11.5,113958.52,3,0.983,1,0,75.1,48.74,9,4,0
37,0,4,2,0,1,14.98,13.74,124513.83,3,0.806,1,0,91.5,58.57,9,1,1
28,1,4,0,3,1,5.49,5.09,109982.28,3,0.298,1,0,77.0,73.69,9,2,0
45,0,4,0,2,1,11.74,11.27,88248.31,4,0.875,0,1,78.3,59.04,9,2,0
21,1,4,2,4,2,3.27,3.86,83667.59,3,0.809,1,1,70.2,23.08,7,2,0
27,1,1,2,3,2,17.88,19.47,132255.79,2,0.689,1,0,98.0,51.24,0,3,0
22,1,1,0,0,2,6.34,6.35,106395.99,7,0.858,1,0,98.0,158.83,8,2,1
35,0,3,2,3,1,5.32,6.16,98472.45,5,0.694,2,0,80.4,32.74,3,0,0
23,0,1,0,2,3,1.85,4.26,71538.98,5,0.508,1,0,74.9,114.54,1,0,0
35,1,2,0,0,1,9.82,10.88,107492.87,5,0.469,3,0,75.7,24.68,9,0,0
30,1,3,2,2,1,10.45,11.46,129671.54,5,1.0,4,1,98.0,74.35,1,2,1
28,0,4,2,3,3,1.72,1.0,82710.2,5,1.0,5,0,83.7,121.83,2,4,0
35,1,4,0,0,2,18.99,18.97,194633.45,5,0.927,0,1,70.8,57.8,3,1,0
29,1,4,2,3,2,14.03,14.38,126443.89,4,1.0,0,0,64.3,70.23,8,0,0
23,1,5,0,1,0,3.01,5.6,86472.26,1,0.999,0,1,78.4,59.64,0,4,1
54,1,0,2,2,1,15.88,14.64,145643.17,2,1.0,0,0,84.9,64.44,9,0,1
28,1,4,0,0,0,4.25,4.61,79076.91,3,0.363,3,0,73.1,50.01,4,0,0
21,1,3,2,2,2,16.27,14.73,148025.18,3,0.998,1,0,87.9,133.87,2,1,0
25,0,5,2,0,1,7.11,5.6,188583.23,2,0.692,1,0,57.6,99.36,3,2,0
21,0,2,1,3,0,6.93,7.26,73537.82,1,0.923,3,0,64.8,37.67,3,2,0
38,0,1,3,1,1,13.45,16.56,194227.96,4,0.841,2,1,92.5,81.61,0,4,1
34,1,4,1,2,2,5.18,4.96,111539.14,2,0.77,2,1,98.0,117.21,5,2,1
35,0,4,1,3,1,13.3,13.43,141988.26,3,0.3,1,0,53.1,59.44,2,2,0
29,0,2,2,0,2,9.38,9.28,129846.55,1,0.701,2,0,72.2,121.12,2,4,0
29,0,2,2,4,1,5.39,5.42,130089.63,5,0.725,1,0,87.6,29.1,9,0,1
29,1,1,0,2,2,10.42,8.49,119184.97,5,0.75,4,1,81.7,70.98,7,2,0
31,1,4,2,0,1,12.1,14.95,161662.84,1,1.0,4,1,83.1,16.74,0,0,1
38,0,5,2,2,2,13.36,13.42,181363.39,3,0.391,4,0,74.4,191.14,9,0,0
34,0,0,0,3,0,5.81,5.59,96076.57,6,0.467,3,0,79.3,77.07,3,2,0
36,2,4,2,4,2,12.1,11.94,220000.0,6,1.0,4,1,95.9,65.29,3,0,1
35,0,4,0,4,0,13.81,14.9,159940.5,6,1.0,2,0,78.7,88.42,1,4,0
39,1,1,0,3,2,9.49,8.24,96485.36,5,1.0,1,0,90.3,102.64,8,3,0
34,1,4,2,2,1,10.15,8.39,98259.18,5,0.569,0,1,85.8,31.7,5,0,0
34,0,4,2,2,1,6.85,3.12,124704.63,4,0.606,1,0,85.2,62.5,9,4,0
41,1,4,2,3,1,10.9,13.7,177549.46,5,0.901,3,0,88.5,245.6,1,2,0
26,1,5,2,2,2,2.49,1.91,67283.81,2,0.789,1,1,84.2,39.51,8,1,0
25,0,0,2,3,0,5.53,7.03,144705.52,2,0.725,2,0,78.7,36.86,9,1,1
22,1,4,0,2,0,7.86,6.45,116038.99,4,0.882,1,1,71.8,161.29,2,2,1
33,0,0,2,2,1,10.42,8.65,103860.95,1,1.0,2,0,92.4,69.24,9,1,0
21,0,3,0,4,2,17.8,16.62,180740.44,1,0.95,0,1,81.8,49.74,2,1,0
35,1,4,0,3,1,6.63,3.78,84140.58,6,0.851,1,0,69.1,75.91,9,0,0
31,1,0,3,2,1,12.51,13.97,114869.42,4,1.0,2,0,81.5,68.92,3,0,0
41,1,3,2,1,0,8.83,9.15,140437.38,3,1.0,0,0,87.7,11.72,4,2,0
26,0,0,0,4,0,8.58,7.19,112418.56,4,0.799,1,0,63.9,107.57,5,1,0
30,1,1,2,3,0,8.09,7.76,114081.8,6,0.911,2,0,82.2,82.04,3,0,1
40,1,1,0,1,2,12.32,12.94,127945.49,3,0.82,2,0,85.0,96.24,1,2,1
43,0,4,0,4,0,10.5,8.76,145272.99,3,0.874,1,1,74.0,96.3,7,2,0
26,1,1,2,3,1,7.35,8.61,124513.29,7,1.0,2,0,77.3,45.35,9,0,0
33,1,3,2,1,3,14.26,13.95,98340.52,4,0.8,3,0,76.3,27.48,1,0,1
34,1,5,2,3,2,11.62,12.42,150415.27,4,1.0,0,1,93.7,106.42,3,1,1
34,1,3,0,4,0,13.55,11.68,176789.01,2,0.719,1,1,74.5,39.03,2,0,0
29,2,4,0,3,1,13.75,12.92,98125.6,0,0.735,0,0,74.6,48.98,3,1,0
42,1,4,2,4,2,13.3,13.62,138764.43,1,1.0,1,1,85.6,141.81,7,0,0
21,1,0,0,3,0,5.48,5.15,131141.05,5,0.499,2,0,77.8,56.72,2,0,0
28,0,4,1,1,2,10.61,10.43,93431.92,5,0.924,0,1,98.0,47.83,6,2,0
35,0,4,3,3,3,8.9,8.21,191225.71,2,0.959,0,1,90.9,22.52,5,0,0
35,1,2,2,4,1,10.18,9.96,90843.82,6,0.531,2,0,81.3,48.44,4,2,0
42,0,5,2,1,1,6.36,5.12,105261.97,4,1.0,2,1,67.6,33.74,9,2,0
41,0,2,1,2,2,8.12,8.14,96297.63,2,0.514,4,0,84.6,184.41,1,3,0
29,1,4,0,2,2,14.02,13.96,112116.54,1,0.945,3,1,53.4,69.85,9,3,0
42,0,1,0,1,2,9.34,10.84,81341.78,7,0.699,3,0,76.1,147.76,9,0,0
26,0,2,2,2,0,4.54,5.55,110585.19,1,1.0,2,1,69.1,84.29,1,1,0
39,1,0,2,1,2,12.77,9.86,134589.11,6,1.0,3,1,91.2,16.87,6,0,1
46,0,5,2,3,2,9.46,7.35,122278.89,2,0.867,1,0,73.6,80.36,2,0,0
41,0,1,0,3,0,11.19,12.39,135867.31,0,0.827,2,0,77.9,73.91,3,2,1
32,0,2,2,2,0,9.38,9.25,121555.47,8,0.958,2,1,91.7,159.13,0,2,1
29,1,4,2,2,1,4.26,4.16,75340.42,3,0.819,4,1,95.5,24.89,5,2,1
21,1,4,2,3,1,19.25,18.9,159940.8,1,0.786,4,0,53.7,78.81,9,4,0
34,0,4,3,1,3,14.31,16.31,165654.24,4,0.62,5,0,79.8,153.81,1,2,0
23,1,5,2,2,1,6.3,3.19,190316.87,3,0.836,1,0,87.5,28.05,9,1,0
25,0,4,0,3,1,1.03,1.5,76722.48,1,0.34,1,0,70.7,87.63,8,2,0
22,1,4,3,2,1,5.7,6.56,100810.02,4,0.464,1,0,78.7,35.82,2,0,0
28,1,5,0,4,1,5.29,2.92,54683.16,3,0.45,0,0,48.4,17.86,7,1,0
31,0,4,3,1,2,6.82,7.56,103012.13,3,0.927,1,0,85.4,162.94,7,1,0
34,1,4,2,3,1,11.46,12.61,220000.0,3,0.804,2,0,69.0,130.45,4,2,0
27,1,2,2,4,0,8.05,6.71,107482.43,1,1.0,6,0,83.2,42.08,3,2,1
40,1,2,0,1,2,26.81,26.95,210540.78,5,1.0,1,0,80.4,57.53,9,0,1
30,0,1,0,4,1,7.79,7.03,103579.18,6,0.609,0,1,80.8,48.15,8,2,0
25,0,5,0,3,1,6.48,6.88,77457.54,10,0.531,4,0,80.5,50.16,7,2,0
33,0,4,2,2,2,4.59,0.97,56982.56,3,0.768,2,0,83.6,56.37,5,0,0
47,1,5,0,1,1,16.86,19.42,178878.93,4,0.932,2,1,70.5,56.05,1,4,0
34,1,2,0,2,1,9.6,12.02,150164.28,2,1.0,4,0,79.7,29.3,0,2,1
29,0,4,2,3,1,6.88,7.89,94583.92,5,0.653,0,0,81.4,32.84,4,2,0
21,0,2,0,3,1,9.91,11.41,138223.04,5,0.405,2,0,70.0,129.39,9,0,0
30,1,4,2,2,1,23.61,25.09,151364.62,7,1.0,3,0,83.7,70.0,0,2,1
33,0,4,0,2,0,8.06,6.8,107135.55,4,0.413,2,0,59.8,88.62,3,1,0
28,1,5,0,3,3,2.65,2.0,95071.54,2,0.525,4,0,52.9,18.12,3,1,0
21,1,4,2,0,1,12.49,10.99,95583.63,1,1.0,1,1,82.5,45.07,2,2,1
25,0,4,2,2,1,3.48,3.7,136959.45,7,1.0,1,0,82.7,36.2,7,4,1
43,1,1,0,2,2,11.56,13.04,119364.63,1,0.414,1,0,71.4,32.68,9,4,0
43,1,4,0,0,2,7.29,3.39,58906.85,3,0.255,1,0,77.7,61.2,9,0,0
24,1,0,2,3,1,4.68,2.5,74016.7,3,0.92,0,0,60.3,23.28,2,1,0
37,1,5,1,4,1,5.91,3.74,73039.48,5,0.729,2,0,71.5,27.45,9,2,0
22,0,1,0,3,1,6.92,6.25,182971.8,5,0.306,3,0,91.7,41.05,9,2,0
43,1,1,2,0,1,7.48,6.25,119438.33,0,0.994,1,1,94.5,47.45,3,1,0
33,0,1,2,2,2,9.72,9.62,100680.6,1,0.934,2,0,89.1,119.99,9,2,0
39,1,4,2,2,1,17.42,18.13,174398.22,2,0.901,2,0,70.4,56.75,2,2,0
21,0,4,0,4,0,1.75,1.96,121546.07,7,0.669,1,0,73.3,181.26,6,2,0
37,1,4,0,4,3,14.94,16.02,143762.8,3,1.0,2,1,92.7,144.31,1,2,1
31,0,1,2,1,1,10.64,11.44,111232.36,4,0.591,6,1,61.8,59.31,1,3,1
38,0,3,0,0,2,9.42,8.84,86333.79,5,0.925,1,0,88.3,54.19,8,1,0
39,0,5,0,2,1,6.46,7.28,72126.29,4,0.787,2,0,84.0,19.31,7,2,0
32,0,2,2,0,1,12.8,11.69,150851.04,2,1.0,1,0,83.3,133.49,2,2,1
27,1,2,2,3,1,17.29,18.79,152113.31,4,1.0,0,0,86.1,72.21,9,0,1
38,1,4,0,3,1,8.77,7.69,87184.14,2,0.936,2,0,85.7,32.14,7,2,0
31,0,0,0,3,1,7.25,7.96,130795.9,4,0.585,1,0,67.9,45.54,9,4,0
25,0,5,0,2,3,4.41,4.14,71702.75,1,0.538,1,1,87.6,13.27,2,0,0
24,1,5,2,1,1,1.64,1.5,58230.43,3,0.663,0,1,98.0,48.03,8,2,0
21,1,4,2,3,1,1.35,1.0,104207.85,1,0.566,0,0,95.9,119.46,7,2,0
27,0,3,0,3,0,5.0,3.93,74614.04,6,0.517,1,1,95.4,60.9,5,4,0
40,0,3,1,2,3,6.74,7.58,74276.18,2,0.535,6,0,73.7,68.62,1,2,0
33,0,4,2,1,1,11.99,12.17,126365.09,2,0.637,3,0,77.7,17.97,0,4,0
27,1,5,2,2,2,15.9,14.87,136689.37,3,1.0,1,0,59.7,116.44,3,4,0
38,1,4,2,2,1,11.38,8.16,84904.18,3,0.851,2,1,52.5,52.37,2,2,0
25,1,4,2,2,2,5.42,6.83,88046.74,1,0.716,0,0,92.6,82.5,3,1,1
32,1,1,3,2,1,15.37,15.44,138218.84,3,1.0,1,1,87.7,89.6,9,1,1
30,0,4,0,2,1,17.34,16.89,147962.61,5,0.889,0,1,74.6,66.19,4,3,1
38,0,5,0,2,1,8.42,6.25,96291.93,4,0.859,2,1,87.7,28.49,2,0,1
21,1,1,1,3,0,10.33,8.64,90854.84,7,0.75,5,0,70.5,76.47,5,2,0
25,1,1,3,2,1,6.57,4.05,220000.0,1,0.757,0,0,74.5,115.95,6,4,0
21,1,3,0,4,3,3.05,2.88,86459.6,2,0.369,2,1,98.0,10.87,9,2,1
29,0,4,0,2,2,3.37,5.02,62471.89,4,0.873,3,0,80.4,14.63,1,2,1
41,1,2,1,1,2,12.62,11.06,162423.01,3,1.0,2,0,82.1,104.25,5,2,0
27,1,2,0,3,1,10.52,11.78,179408.33,2,0.926,2,0,85.8,95.23,3,3,0
27,0,1,1,3,1,12.39,11.74,152054.13,4,0.636,1,1,75.1,132.54,9,1,0
38,0,5,0,2,0,14.87,14.42,142704.9,4,1.0,2,0,83.7,64.21,2,2,1
40,0,3,3,2,2,6.86,7.86,133832.21,5,0.842,1,0,84.4,81.37,2,1,0
31,1,3,0,0,2,6.97,4.6,79687.39,5,0.641,2,1,80.0,68.7,5,1,0
37,1,5,0,3,2,9.86,11.35,116325.65,1,0.863,0,1,71.3,92.44,0,0,0
23,1,3,0,3,0,1.6,1.02,83290.28,5,0.838,0,1,95.5,127.96,2,1,1
43,0,1,2,3,1,7.7,6.69,130377.71,4,0.687,1,0,75.0,49.93,8,1,0
49,0,4,0,3,2,8.28,7.64,98271.3,2,1.0,2,1,88.1,146.81,3,2,1
36,0,2,0,0,2,13.28,10.9,82568.98,2,0.667,2,1,71.1,61.38,5,1,0
21,1,5,2,0,1,11.23,11.84,144438.06,4,0.448,1,0,61.4,97.28,8,2,0
27,0,1,2,3,1,6.03,9.02,96157.99,4,1.0,1,0,73.0,30.35,0,2,0
36,1,4,3,0,1,7.01,7.75,132031.49,3,0.73,1,0,85.4,73.67,9,2,1
28,1,1,1,3,0,13.96,11.8,95669.41,1,0.902,3,0,81.9,15.35,1,0,0
42,1,2,0,1,1,8.29,11.16,156767.54,4,0.611,4,0,78.8,29.75,0,0,0
36,0,4,3,4,2,12.14,10.55,178686.19,4,1.0,2,0,93.7,8.95,8,0,1
26,1,0,2,3,1,8.04,9.05,114682.87,3,0.51,4,0,66.8,54.07,9,2,0
32,0,0,2,0,2,6.12,8.54,141878.41,2,0.471,3,0,87.7,61.48,1,2,0
24,0,1,2,1,1,13.65,15.15,220000.0,5,0.372,2,0,95.2,84.51,8,0,0
30,1,4,2,3,2,4.9,6.34,132684.16,7,0.771,1,0,98.0,26.06,9,0,0
27,0,3,2,0,1,15.94,17.99,152086.13,5,0.878,3,0,75.4,38.48,0,1,0
41,1,4,0,2,2,15.23,14.67,119145.61,2,0.776,2,0,75.4,52.52,8,1,0
48,1,1,2,3,1,22.76,22.48,200919.81,3,1.0,2,0,98.0,34.53,3,4,1
21,0,4,2,2,1,8.52,7.73,128137.02,3,1.0,1,0,87.0,135.73,9,3,0
21,0,3,1,2,2,6.28,5.22,88614.53,3,0.762,0,1,85.3,43.71,8,0,0
30,1,4,0,3,2,22.94,23.06,139611.74,3,1.0,0,1,87.7,41.76,9,2,0
21,0,0,0,3,0,6.02,8.82,121126.92,5,0.747,2,0,81.7,135.79,1,2,0
32,0,2,2,2,0,19.34,19.18,165080.78,3,1.0,2,0,84.6,46.07,9,4,0
37,1,5,2,4,0,4.11,5.1,116126.29,4,0.955,3,0,69.6,48.7,3,0,0
43,1,4,2,3,2,9.36,7.3,107486.36,3,0.906,2,0,79.9,122.59,5,4,0
33,0,4,2,3,1,13.56,11.33,211427.23,8,0.672,5,1,85.1,55.5,6,1,1
30,1,1,0,3,1,11.68,12.22,149260.58,2,0.495,1,0,63.2,24.14,9,1,0
21,0,4,2,2,2,2.86,3.51,86890.29,4,0.657,2,1,98.0,31.43,0,2,0
32,0,4,0,1,2,19.03,18.84,132256.32,2,0.729,4,0,88.4,55.78,9,1,0
32,1,3,2,3,2,17.39,20.19,220000.0,5,1.0,2,0,71.9,130.14,0,1,0
37,2,3,0,3,1,6.16,2.57,86063.67,1,0.758,6,1,98.0,37.78,7,2,0
26,1,4,1,2,1,11.02,11.65,99395.42,4,0.922,1,1,84.0,50.67,3,2,1
28,0,1,0,3,1,3.4,2.71,59597.89,6,0.601,2,1,85.9,11.43,3,4,0
21,1,1,0,4,2,4.97,4.41,63842.39,2,0.863,3,1,82.2,58.79,1,1,0
21,0,4,2,2,1,6.56,5.1,87048.0,2,1.0,0,1,98.0,130.8,2,2,0
23,1,0,0,2,1,10.04,10.78,103706.19,5,1.0,0,0,87.2,86.06,3,4,0
21,0,4,0,2,1,6.52,5.57,92415.25,10,1.0,3,0,75.3,28.56,5,3,0
34,1,4,3,4,2,4.69,6.19,152753.44,2,0.966,2,0,50.6,12.3,9,0,0
27,1,4,0,1,2,3.24,5.35,109391.57,4,0.551,5,0,86.4,8.67,1,0,0
27,1,4,3,4,1,4.09,2.32,135420.38,4,0.68,0,1,97.2,128.71,2,2,0
24,0,0,2,4,1,1.93,1.29,81428.75,5,0.931,0,0,74.9,192.93,7,0,0
21,1,4,0,4,2,3.93,2.5,82361.12,3,0.375,3,1,98.0,89.69,2,2,0
44,0,2,0,3,2,17.56,18.7,179692.66,8,0.993,2,1,92.9,75.92,8,2,1
23,0,1,2,3,1,6.49,7.01,147610.18,8,0.471,1,0,67.5,222.95,3,4,0
28,0,3,2,0,1,2.89,4.1,95549.68,5,0.799,4,0,72.5,121.83,0,1,0
21,1,5,0,3,0,8.66,7.93,196821.3,1,0.494,2,0,69.1,31.95,7,1,0
39,0,0,0,2,1,23.48,20.56,136545.09,4,0.828,2,0,64.4,23.63,2,3,0
33,1,4,2,3,2,15.49,16.4,209017.06,1,1.0,2,0,93.7,65.78,3,0,1
25,0,0,0,1,2,11.48,10.11,101540.53,4,0.772,2,0,64.5,39.68,5,1,1
28,0,1,0,2,2,1.39,2.0,60509.13,2,0.764,1,0,79.3,21.11,3,0,0
45,1,4,3,0,2,9.19,10.51,109539.48,4,0.918,2,0,82.3,21.9,3,1,1
31,1,3,3,0,1,5.09,7.64,114808.42,6,0.872,2,0,79.3,28.05,1,1,0
30,1,5,0,2,1,13.31,12.67,161262.25,5,0.69,1,0,65.9,80.71,8,2,0
24,1,4,1,2,0,8.07,6.79,147414.86,4,0.733,0,0,96.8,48.58,9,1,0
21,0,2,2,2,2,13.16,13.48,153845.41,4,1.0,2,0,77.0,153.68,1,2,1
30,1,4,0,3,1,15.68,13.51,118755.69,4,0.985,4,0,82.1,122.74,5,1,0
34,0,1,1,3,0,5.4,5.25,85210.72,5,0.966,5,1,70.1,224.25,2,1,0
40,1,0,2,3,0,8.79,11.47,124661.87,8,0.705,3,0,77.8,83.87,0,3,0
21,0,1,3,4,2,17.51,17.0,220000.0,3,0.84,2,0,75.4,22.32,2,2,1
22,0,4,0,2,1,8.71,6.82,113866.75,4,0.741,2,1,98.0,71.06,9,1,0
27,0,1,2,1,0,7.94,6.8,128674.29,4,0.848,1,1,93.8,170.19,9,1,1
31,1,2,1,3,2,11.4,12.13,119459.73,1,0.911,2,1,98.0,43.03,7,2,0
30,0,1,0,1,2,3.28,3.65,78430.3,2,0.812,4,0,93.5,21.68,1,2,0
31,1,4,0,3,0,9.21,5.88,101979.64,3,0.663,2,0,77.7,48.94,9,2,0
35,1,1,1,3,1,6.46,4.75,103690.29,4,0.503,1,0,91.6,20.29,9,4,0
24,0,5,0,2,2,9.31,9.81,149292.51,2,0.327,0,0,71.6,80.26,8,0,1
39,0,3,2,2,0,14.16,12.08,141363.32,4,0.951,0,0,77.3,89.86,7,2,0
35,1,2,0,3,2,7.52,7.48,74583.85,4,1.0,0,1,98.0,60.33,3,1,1
29,1,2,0,3,1,5.6,6.05,73288.08,5,1.0,1,0,74.2,96.93,9,2,0
44,0,4,0,2,2,9.87,10.07,124499.42,3,0.498,3,0,76.4,60.0,4,1,0
44,1,3,2,0,2,11.24,8.86,125627.6,1,1.0,3,0,63.9,78.33,2,2,0
39,1,4,0,4,2,5.66,5.2,67845.58,6,0.36,3,0,77.8,33.93,6,1,0
21,0,4,1,3,0,7.33,6.55,89137.72,2,0.917,8,0,89.7,55.05,9,0,0
44,1,4,0,2,1,9.14,8.83,121693.86,2,0.997,1,1,65.8,91.25,5,2,0
38,0,2,0,1,1,11.6,13.97,137876.38,3,0.461,3,0,69.0,108.62,1,2,0
48,0,4,0,2,1,12.16,11.75,197525.22,3,0.982,0,0,80.0,76.23,6,4,1
41,0,4,1,1,3,8.49,9.24,130858.68,0,0.903,1,0,92.7,115.16,9,2,0
44,1,4,2,3,0,21.61,22.19,154908.33,3,0.854,1,0,82.4,122.13,4,0,0
39,0,4,2,2,2,16.91,17.56,198817.67,4,0.557,1,0,81.0,60.7,9,0,0
42,1,1,0,2,3,14.81,12.52,87594.3,2,0.645,0,0,69.8,54.55,9,2,0
47,1,2,0,3,3,24.41,26.36,146457.09,1,1.0,2,1,98.0,34.65,1,4,1
33,1,4,0,1,2,7.39,8.86,83945.79,3,0.976,1,0,51.2,85.64,0,2,0
21,0,4,3,2,1,8.05,5.52,93658.38,3,0.843,3,1,83.9,86.74,2,2,1
29,0,2,1,3,0,4.87,4.44,113729.13,0,0.461,1,0,81.5,78.9,7,0,0
35,1,3,2,2,2,15.37,13.68,145786.87,5,0.948,4,0,67.0,38.34,6,1,0
32,1,2,0,1,2,5.84,3.36,86690.37,4,0.582,0,0,85.0,85.75,8,1,0
22,1,4,0,3,1,9.92,8.17,195581.33,5,0.677,3,1,93.3,127.03,5,2,1
21,1,2,0,4,2,11.27,11.51,84044.0,5,0.614,2,1,87.1,8.32,5,1,0
26,0,1,0,0,0,10.29,8.73,173157.23,2,0.839,3,1,83.1,148.9,2,0,1
38,0,3,0,0,2,6.23,3.17,181179.97,7,0.613,1,1,93.9,19.96,7,0,0
44,0,4,1,2,2,21.25,21.24,150545.73,6,1.0,0,1,98.0,15.95,7,3,1
39,0,4,0,2,1,20.13,18.21,157655.98,5,1.0,1,1,98.0,131.28,9,2,1
40,0,2,2,3,2,5.25,4.73,72749.07,6,0.393,1,0,89.6,139.47,3,2,0
31,1,4,2,2,2,8.72,10.6,108949.3,5,0.609,3,1,98.0,157.34,0,2,0
21,1,4,0,4,0,9.16,7.86,143223.37,5,1.0,1,0,98.0,139.48,2,0,0
28,1,3,1,0,0,6.33,9.83,106530.09,3,0.517,6,0,92.8,37.19,0,1,0
29,1,1,0,2,2,4.12,4.78,87269.24,5,0.999,4,1,98.0,24.11,9,2,1
28,0,3,2,4,0,12.05,12.92,177769.59,1,1.0,5,1,90.5,54.82,1,2,0
32,0,3,0,2,3,9.84,9.43,87270.4,7,0.306,1,0,43.1,104.46,9,2,0
35,0,1,2,2,2,12.84,14.37,124278.69,4,0.936,4,0,86.4,230.64,0,1,0
38,1,1,2,2,1,18.52,19.45,146840.52,0,1.0,3,0,86.5,22.19,0,0,1
29,1,5,0,3,1,4.6,5.11,92176.68,3,0.626,0,0,81.6,38.59,0,1,0
21,0,1,2,0,2,2.04,1.76,74434.29,3,0.943,3,0,98.0,26.86,2,2,0
28,0,3,2,2,2,11.12,14.09,198659.28,1,0.818,1,0,79.8,107.4,0,4,1
32,1,4,2,0,0,8.45,8.49,121608.26,3,0.778,2,1,91.7,45.97,3,2,0
41,0,0,2,2,1,7.28,9.46,123280.52,6,0.973,2,0,98.0,63.69,1,0,1
27,0,4,0,4,2,10.57,12.84,114035.43,0,0.981,6,0,88.5,94.01,0,2,0
36,1,1,2,4,2,13.74,11.25,109439.7,0,0.984,0,0,82.2,150.61,2,2,0
34,1,1,2,1,1,4.29,6.5,220000.0,6,0.658,1,0,98.0,222.43,4,2,1
32,0,3,2,3,2,6.44,6.02,80033.7,6,0.716,1,0,87.5,135.17,9,2,0
39,0,4,2,2,2,30.0,28.41,220000.0,5,1.0,2,1,97.8,29.5,7,2,0
26,1,2,0,2,0,10.58,11.47,117492.01,1,1.0,1,1,90.2,143.52,9,4,1
27,0,4,0,3,1,7.46,7.63,80494.53,4,0.537,3,1,98.0,34.7,4,4,0
31,0,1,2,3,2,13.68,12.64,144062.56,3,0.766,2,0,88.9,50.72,1,4,0
26,0,0,0,1,1,2.16,2.15,83653.79,2,0.522,2,0,69.9,90.98,8,2,0
36,1,4,0,2,1,11.5,10.27,128458.07,2,1.0,2,0,98.0,16.87,9,2,1
26,2,4,0,3,2,3.98,1.54,124988.48,4,1.0,3,1,70.4,73.74,5,2,0
33,1,1,0,1,1,4.25,3.81,73677.52,5,0.947,3,0,92.3,80.73,4,1,0
31,0,5,0,3,2,9.7,9.16,85628.41,3,0.594,4,0,75.7,43.12,1,1,0
33,0,4,0,0,0,12.21,11.08,123431.24,4,0.676,2,0,69.4,172.37,5,3,1
28,1,4,0,3,1,10.45,9.41,122141.67,5,1.0,3,0,76.2,110.52,0,2,0
29,1,3,2,2,1,11.93,11.08,140857.33,3,0.976,2,0,87.0,22.24,9,1,1
32,0,4,0,2,3,10.11,8.71,119470.34,4,0.865,0,0,79.4,36.44,6,2,1
